timestamp,transformer_id,temperature,ambient_temperature,current,voltage,humidity,load
2026-09-24 17:58:00,TXF-001,59.61540451614179,29.028565510007958,48.671356817777465,415.50065870761836,52.49340501768381,45.010896526718724
2026-09-24 18:03:00,TXF-001,58.09855615751083,29.6546870644655,51.25184738900561,415.2846143528292,52.43894979266246,48.31229898361256
2026-09-24 18:08:00,TXF-001,59.64752186140109,29.461696464763655,45.80999117885008,416.39998130035286,56.32315062119736,47.347930287496716
2026-09-24 18:13:00,TXF-001,58.12967560703868,28.987695478600855,48.89363882024806,416.45261490750005,53.61344216559634,46.367172354284165
2026-09-24 18:18:00,TXF-001,60.40978889713358,29.14564764388452,45.67527977544238,412.0842304100948,51.826253270982534,49.120389175133404
2026-09-24 18:23:00,TXF-001,59.37105124991273,28.413556238827383,46.75883231444099,410.95491660038647,55.19635241663854,55.53833062104822
2026-09-24 18:28:00,TXF-001,59.284441314373304,29.108141778719805,52.568728643728235,416.8031417157727,55.252475692699846,52.232005815048744
2026-09-24 18:33:00,TXF-001,58.764474504874265,29.103765832354462,51.72342435724881,417.1379051678715,51.68404308087098,55.68666045182804
2026-09-24 18:38:00,TXF-001,61.12395337209921,29.41545256139082,48.58614413594088,413.162878564876,54.8733181338596,53.604862299992774
2026-09-24 18:43:00,TXF-001,59.5467821947392,28.955506597578882,47.11214789963368,411.65229626821787,55.805221114488226,54.650957733743965
2026-09-24 18:48:00,TXF-001,59.29353799415741,29.584178343652606,44.2801473452372,415.17826267781294,55.17598766328048,50.55947299291011
2026-09-24 18:53:00,TXF-001,59.460284927698645,29.921437022072652,49.214264214260254,416.67550880743096,55.660579223071764,54.2387476783687
2026-09-24 18:58:00,TXF-001,60.59693001847992,29.419617429237064,55.23413546382535,418.2356701403818,52.01624867782996,54.86781068978838
2026-09-24 19:03:00,TXF-001,60.472005680584175,29.549965978930736,51.35512419146286,415.9293356297826,55.1607258354785,51.72156168573376
2026-09-24 19:08:00,TXF-001,60.60406574479384,29.383357643693163,49.458261285641605,414.33090994614577,54.041058491530606,54.67918565457389
2026-09-24 19:13:00,TXF-001,60.7010856220195,29.36406737225652,51.59961648594622,413.3923648811473,53.73767227496509,54.812958936186035
2026-09-24 19:18:00,TXF-001,62.82939134698597,28.943634217531194,47.63958957016174,415.02061232500716,56.19461515971702,52.14076279863922
2026-09-24 19:23:00,TXF-001,59.84703001381126,29.579017895916117,50.258909759960375,414.4613235330065,57.311229684067165,50.82487808250242
2026-09-24 19:28:00,TXF-001,59.795350566118344,29.343301681119268,51.144561640592144,413.1728777696881,57.89932216522625,50.78863314514972
2026-09-24 19:33:00,TXF-001,59.508828374638114,30.67012692678095,50.865455600123596,418.6877601715539,57.05703073774829,54.08237264141454
2026-09-24 19:38:00,TXF-001,61.299844763157544,30.370791184162968,52.71131935635088,418.2133031237298,54.513775544195376,54.80078827029965
2026-09-24 19:43:00,TXF-001,61.990750014863394,29.670838475466955,51.91104777464784,417.0448876303998,55.36711386666918,52.11910383389706
2026-09-24 19:48:00,TXF-001,60.574560121943854,28.99404851937142,52.65045956759675,413.34246928394356,56.13341924452544,54.28403657507257
2026-09-24 19:53:00,TXF-001,59.77842310630605,28.796988263253464,50.029113176124255,416.5390347837351,54.99217888614489,55.761070623819016
2026-09-24 19:58:00,TXF-001,59.87254722736298,30.19167321955206,53.29353876661189,416.1513275370962,55.03035461773869,55.99735963185154
2026-09-24 20:03:00,TXF-001,61.71794983911349,29.647189284042256,54.847832054243796,415.7965821235673,56.298655218967085,58.448737957209985
2026-09-24 20:08:00,TXF-001,61.904457306699356,29.790178092244172,49.74170932889802,417.2493974806788,54.73011132083533,57.878644549114355
2026-09-24 20:13:00,TXF-001,61.73965123075285,28.46789275927992,49.99866726597674,416.1436680571503,53.54502410030147,52.30011869844337
2026-09-24 20:18:00,TXF-001,60.36456826757156,30.083659741654575,54.53767745925135,416.3320256253478,54.13260956936156,59.129467615895265
2026-09-24 20:23:00,TXF-001,61.51708731152944,29.812401156903515,51.57547102242578,416.14643131007,56.04062026987889,53.710215642376404
2026-09-24 20:28:00,TXF-001,61.453830502349625,28.88604284458144,54.857851989154035,415.6134245344038,54.925890016210126,57.766993746617246
2026-09-24 20:33:00,TXF-001,61.65154765498695,29.281938672015386,51.25718799044157,411.7894999665145,55.553800552505265,55.441933092324376
2026-09-24 20:38:00,TXF-001,62.51014967998134,29.735636180354497,55.144400775972386,415.150517939339,56.16848573219825,54.35874789276971
2026-09-24 20:43:00,TXF-001,61.80806361250451,29.621438238009564,52.58933146624689,413.99885447407155,54.30854896511066,50.98703400119028
2026-09-24 20:48:00,TXF-001,62.42975903719255,29.427207748768915,52.93486768848639,412.696286276248,56.36543079495206,55.194519686802224
2026-09-24 20:53:00,TXF-001,61.77147145242432,29.552969800666702,55.639896294385835,418.0272699147415,55.70702128873557,51.84212768579455
2026-09-24 20:58:00,TXF-001,62.11263365499702,29.476428635837376,51.878969505362704,418.1121916135943,52.823361548161856,58.275988675380994
2026-09-24 21:03:00,TXF-001,62.59855005510667,29.731704871278218,50.81231647760615,417.4465970805321,57.6630942308298,59.76687704033766
2026-09-24 21:08:00,TXF-001,60.167731007805,30.535614849067862,51.88948246260438,415.45938415034055,54.186525570024166,54.09977273596329
2026-09-24 21:13:00,TXF-001,61.60802633953442,28.12527690196842,53.78332898915238,417.4311252177148,52.12961499314533,56.964131877218676
2026-09-24 21:18:00,TXF-001,61.50249842154321,29.535714109076615,49.839193152710095,415.0216957250833,53.24862843571537,54.51288102761604
2026-09-24 21:23:00,TXF-001,61.37560599633393,29.796284021861126,54.33770331157839,415.365035098416,53.31274632584178,54.87230281900949
2026-09-24 21:28:00,TXF-001,61.8874025202853,29.880525264105145,52.077269080245685,413.0317515331684,55.26546009073837,58.49690621573038
2026-09-24 21:33:00,TXF-001,64.08681660276997,29.492332422755343,55.54248724615332,415.7145843480979,54.69953770926363,56.58147861317389
2026-09-24 21:38:00,TXF-001,61.32920349798819,28.674000403316196,48.55039152409027,415.10869467116396,54.60709157958585,61.144099184325434
2026-09-24 21:43:00,TXF-001,63.60544866986125,29.937383064287044,51.857830792887896,412.65522618969794,56.349773161299424,55.706552694456086
2026-09-24 21:48:00,TXF-001,60.499384725943884,30.789548203812316,50.15007624983305,414.9078451987301,55.86700577566988,59.52762953411509
2026-09-24 21:53:00,TXF-001,62.1922802234313,28.845373533619355,51.96260382877837,414.85648678505777,55.84503679477478,57.38997704703881
2026-09-24 21:58:00,TXF-001,62.864759745071616,30.29653948604318,54.20244477292918,418.23561009996035,56.03476235289876,59.25304335072042
2026-09-24 22:03:00,TXF-001,63.44823667210812,29.59367984520576,53.44070992901681,416.60958399132414,56.42703403420319,56.262858994750445
2026-09-24 22:08:00,TXF-001,63.67355557775979,29.766552672837417,53.38445825122531,415.02060179036465,51.544596118691814,57.374010855911834
2026-09-24 22:13:00,TXF-001,63.847414171779654,29.184160475167587,53.66489385556624,415.44781715764196,54.70384378190724,57.32631556325894
2026-09-24 22:18:00,TXF-001,62.55224121037301,29.62777817943166,54.48209028877127,415.07958228058754,51.45637502199426,55.642074786107294
2026-09-24 22:23:00,TXF-001,62.49120295340503,30.621030940919795,52.15029193285019,414.634754827368,55.4665815084034,59.50457622139162
2026-09-24 22:28:00,TXF-001,64.15090996964248,30.203149630548275,55.67311350773952,413.0516310447011,55.41425479225559,59.59214971059863
2026-09-24 22:33:00,TXF-001,62.96708752980734,30.905495749856847,55.676796375917405,414.7281066203075,57.32547273897289,59.567568745632116
2026-09-24 22:38:00,TXF-001,61.74114293919115,30.585108221252725,55.21359051966367,413.65702313802547,57.60217705334153,62.04325095487779
2026-09-24 22:43:00,TXF-001,61.98733567792386,30.154665396479086,55.64863173905901,412.74943202993836,55.85035073538983,61.94135363488992
2026-09-24 22:48:00,TXF-001,62.31925139905748,30.950126406077246,55.22045106437883,415.92019926618553,54.605626211313194,57.4977847188918
2026-09-24 22:53:00,TXF-001,64.09450084265531,30.17971388687478,58.78981187742866,415.7042763878798,56.400486655302,59.484932051315575
2026-09-24 22:58:00,TXF-001,63.74413264060685,30.425663198965264,54.63752713906653,411.78392647953746,54.59786540762795,57.11045434380007
2026-09-24 23:03:00,TXF-001,64.47711798973488,29.763480022021437,54.289599253707415,414.77916765250876,55.56653088430574,58.844999168947474
2026-09-24 23:08:00,TXF-001,63.2111461967811,29.993902384913014,53.48876073886683,416.7922624946199,57.3650035295252,57.4043920675794
2026-09-24 23:13:00,TXF-001,63.98941080920838,29.548072902672555,53.02334076763094,416.9066027300134,54.6068902383069,63.071096274932174
2026-09-24 23:18:00,TXF-001,64.6251854602085,30.57282985866486,52.690972742789484,416.8465063171934,57.08202071381641,60.04732068966494
2026-09-24 23:23:00,TXF-001,63.57857494731479,29.28464962529426,53.49437190073482,415.07004377242265,56.87204212891811,58.71015730526196
2026-09-24 23:28:00,TXF-001,64.57323488757935,30.473594305869007,55.22265597309753,413.47891840965553,53.95501489652853,62.356431366879434
2026-09-24 23:33:00,TXF-001,63.30610728076186,29.902345767170544,56.12465720260212,413.0493421107555,57.44757010024739,54.063001224465445
2026-09-24 23:38:00,TXF-001,63.74006760169514,30.73203695900926,55.65040127191604,415.62028882855066,56.97290059321683,54.57143807350623
2026-09-24 23:43:00,TXF-001,63.7929605523066,30.492362397422855,54.10909680915731,415.6827040618573,55.91986827091095,61.71344601043437
2026-09-24 23:48:00,TXF-001,62.89135225792914,31.14678100002741,57.532586701261685,417.3171960008891,54.38513995128245,59.99217530439384
2026-09-24 23:53:00,TXF-001,64.98604061711006,30.505410421377746,57.303093127028674,416.97996337061574,54.23167184438824,60.5842747464678
2026-09-24 23:58:00,TXF-001,63.91370463945548,29.136273754557845,55.597021376787765,414.7619884182439,54.83137054149088,56.759323549235006
2026-09-25 00:03:00,TXF-001,64.56729419770335,30.0518783054661,54.7025359115074,412.7604294180504,56.796753715933896,60.134384342120946
2026-09-25 00:08:00,TXF-001,65.2045110534486,29.40139819490336,57.19727425170144,414.4256081253804,54.1208788827779,65.3183969569657
2026-09-25 00:13:00,TXF-001,65.23876628152881,29.806186906295714,56.56841579421907,415.39101615065897,56.64944673370823,62.487277292167484
2026-09-25 00:18:00,TXF-001,65.57670480859161,31.036444172936744,53.38826430962178,414.63625015829905,53.64768523630342,60.96819941725034
2026-09-25 00:23:00,TXF-001,64.73537390394435,30.524779700764558,56.240608525688096,413.9597906054602,55.53644223838664,59.563453090846444
2026-09-25 00:28:00,TXF-001,64.42091231843405,29.73545345833392,56.99269087101068,415.45519266694583,56.12205215070183,59.791810548150785
2026-09-25 00:33:00,TXF-001,64.90852224733074,29.55913359687216,54.76127988309144,414.0928760654609,60.346840955666714,55.5724027665397
2026-09-25 00:38:00,TXF-001,63.05469658720015,30.19958557371739,57.03240645094685,413.86948104929434,53.487359016716056,61.65665335355813
2026-09-25 00:43:00,TXF-001,63.41827674857347,29.462532529618187,53.83512490396141,415.5606151017462,58.637073918427006,63.243414884175344
2026-09-25 00:48:00,TXF-001,63.64288598818727,29.802336754064143,59.50919228370635,414.27641335576743,56.27808454601392,57.30781360675965
2026-09-25 00:53:00,TXF-001,64.10874313742215,30.40477890468807,59.42477026300589,415.439387900161,56.7693981553576,59.710474505634636
2026-09-25 00:58:00,TXF-001,65.86048221014343,30.923312744676572,56.515885833486124,415.4917672411338,56.26323544911969,58.5875099675336
2026-09-25 01:03:00,TXF-001,64.36949207917462,30.607934707602446,57.83987938697521,412.94902779803516,56.871637979864396,59.18494837281072
2026-09-25 01:08:00,TXF-001,65.07758568829081,28.880456420364155,52.385176988902344,414.13376597704223,55.81541702135339,61.84918523860287
2026-09-25 01:13:00,TXF-001,67.16576851801273,30.4504024641964,54.98437580917645,417.58799849184965,58.7302610379205,56.62163059579241
2026-09-25 01:18:00,TXF-001,65.25449160292713,30.32355487197302,56.80156349860788,412.90825687707826,55.31224315378462,63.48546689087174
2026-09-25 01:23:00,TXF-001,66.64234085789272,30.541221200512318,55.33690550526344,411.19002199185303,58.19283394540382,63.95158328152876
2026-09-25 01:28:00,TXF-001,64.71229476725175,31.275165139534657,59.00201472258349,411.64867872416346,55.01587140118978,61.55634394831776
2026-09-25 01:33:00,TXF-001,65.66142472135381,29.08004866571632,61.65986502802319,415.052397903838,56.088199396142954,56.09948395516417
2026-09-25 01:38:00,TXF-001,64.84323713243366,29.97588187793973,55.40409273687361,415.0556511004589,54.28804062763493,59.927363476835026
2026-09-25 01:43:00,TXF-001,65.65173771477706,30.697640027985635,56.17444557676686,414.7883004602348,57.05753642047491,65.61781968881323
2026-09-25 01:48:00,TXF-001,67.142260978338,29.40669189589249,58.412319330762124,417.1855416920713,58.860640948409184,55.707733963450536
2026-09-25 01:53:00,TXF-001,64.13642051308969,31.25377026565219,61.255705100346525,410.18889802041474,56.14109360435594,61.90106594650365
2026-09-25 01:58:00,TXF-001,66.80582720070691,30.601767105695707,55.680774387472496,415.71268097397547,55.94686097245848,59.937027342534776
2026-09-25 02:03:00,TXF-001,66.64511535878201,30.901255830836586,58.71564546637121,417.8105887632464,54.315865198695306,65.0156098543805
2026-09-25 02:08:00,TXF-001,65.72216649667848,30.063291543672698,61.952221132588555,412.9699946231949,55.930369457915475,61.43355403177524
2026-09-25 02:13:00,TXF-001,64.77519082577989,30.90666825582073,55.09815534380883,414.3163482787782,53.496987068902925,64.24837877568841
2026-09-25 02:18:00,TXF-001,66.67232946783405,31.072045276689657,55.931585435680724,413.6447945489885,54.74175686239984,64.76929958348758
2026-09-25 02:23:00,TXF-001,66.02569661523222,30.583241456433765,57.73856084565573,413.39017711706043,56.81407262358222,68.06336794660538
2026-09-25 02:28:00,TXF-001,67.01561312726581,30.59670748122591,57.636647442071606,414.41272839095853,58.80100199861234,63.08260329980739
2026-09-25 02:33:00,TXF-001,66.83793805579968,30.630825190430958,60.395077052494734,417.5694735106321,61.50427829498298,64.64722389476782
2026-09-25 02:38:00,TXF-001,68.80916395828804,29.963164389273523,59.34524412583414,418.3072960158775,55.412766093734305,60.11162908460818
2026-09-25 02:43:00,TXF-001,66.67511634326668,30.405206641228173,55.40405077611323,414.3953093949277,59.07308003091576,66.91745650237662
2026-09-25 02:48:00,TXF-001,65.80945991261946,30.414762631156197,60.07684591040413,418.42910838531606,56.949214715768996,62.15730528567932
2026-09-25 02:53:00,TXF-001,67.32810147324464,30.748864770494944,57.98299753909623,415.0640376585723,56.259134988994596,62.77384680735386
2026-09-25 02:58:00,TXF-001,67.45228053959457,31.131275301284255,61.779019956895034,418.15664384806195,57.3309712683372,64.23726754216568
2026-09-25 03:03:00,TXF-001,68.89462341664834,29.90881140520626,58.067000659343734,414.8320624306237,56.6846714279461,60.50283097765456
2026-09-25 03:08:00,TXF-001,68.34104562898871,30.48147993745679,58.140995375218125,415.23590408688307,56.79285456551622,65.09912172504201
2026-09-25 03:13:00,TXF-001,67.842471212402,31.45791098549915,60.588539372236674,415.6578540507571,55.880063068418266,67.06301714674767
2026-09-25 03:18:00,TXF-001,69.24550321841745,30.135437020871457,61.12417932450651,420.72193662286156,54.1193858759604,65.49384083489386
2026-09-25 03:23:00,TXF-001,66.13833789129794,30.100792249040033,60.58657529691006,416.5323140347206,53.87837840115063,60.90641717741929
2026-09-25 03:28:00,TXF-001,66.87246552471703,30.728078275768173,56.411232143473065,413.72692384608735,57.85366505768864,64.68629266375744
2026-09-25 03:33:00,TXF-001,66.6035900418615,31.12587797621588,60.95054586730419,416.7441961664965,56.2006846077202,66.96804296874579
2026-09-25 03:38:00,TXF-001,67.32302321529257,30.638654796516313,57.897911093303925,414.3487014332482,55.64670525258543,60.53515360809778
2026-09-25 03:43:00,TXF-001,66.21408540954332,31.44172781869734,60.529129629034266,414.1184496707778,56.755895902160255,62.66036530018374
2026-09-25 03:48:00,TXF-001,68.70360373031956,31.170980155230293,57.30315874426464,416.6354824478058,58.192384331398756,67.65579415664732
2026-09-25 03:53:00,TXF-001,67.75006916515511,31.174548107079644,61.13532211935391,415.05595405798806,57.1070818756902,66.25682854365222
2026-09-25 03:58:00,TXF-001,66.32708265580182,31.014478268995294,58.72153022485806,415.50143664612125,55.62244839438099,66.72867372519137
2026-09-25 04:03:00,TXF-001,66.94866911928735,32.09115252966372,57.86150894215678,415.0251733993575,59.03159510259489,70.46463660064823
2026-09-25 04:08:00,TXF-001,68.61889444120803,30.58401595739167,61.94646872484764,415.60584962788977,59.68772218988576,67.10443633957095
2026-09-25 04:13:00,TXF-001,69.32374351327242,29.51755189672662,61.09416770444137,415.76493861538506,57.756310766192016,67.69492923110387
2026-09-25 04:18:00,TXF-001,70.78938250936069,31.69477019013204,59.47497526750709,411.51345952113024,58.63962360912229,72.94422783478221
2026-09-25 04:23:00,TXF-001,71.96525420607071,30.47015021590289,63.69733677754004,416.19983080349715,59.143477785059844,65.75000743322565
2026-09-25 04:28:00,TXF-001,69.0412243743245,30.822050442338035,60.005724445563445,413.2323650443055,58.96304906241515,64.40696673112112
2026-09-25 04:33:00,TXF-001,67.43180111788644,31.555604887903762,61.043294845849815,412.40386155599305,58.0551693137818,67.58831944750067
2026-09-25 04:38:00,TXF-001,66.13610513257849,29.821071053607323,61.60895660247017,414.89485976105436,58.047735981805914,67.73346083707055
2026-09-25 04:43:00,TXF-001,69.09112823180004,30.043990751034222,59.92384804806076,415.151165805966,57.92702083118689,65.43634959544829
2026-09-25 04:48:00,TXF-001,67.86965897014643,29.846764618481824,62.19750271232287,413.7516889037699,55.03734448707055,64.28930033814216
2026-09-25 04:53:00,TXF-001,68.42207337983459,30.34360190799311,60.28037564039858,416.49585734380236,58.29477448569453,72.76205875396997
2026-09-25 04:58:00,TXF-001,68.26129974070982,31.096417946873792,60.616053899500635,412.58408470053234,54.613928157411536,67.92171118643031
2026-09-25 05:03:00,TXF-001,68.90218064341332,31.15970099020649,64.25666603274476,414.2675012522094,55.64503478830628,65.39104386867055
2026-09-25 05:08:00,TXF-001,70.42561979158953,31.023505093371192,59.542258857318224,413.9472265571206,59.44265143167799,69.62873788959021
2026-09-25 05:13:00,TXF-001,69.41021560311015,30.022633356693866,56.889920509689134,414.9161429133892,58.62955110456504,67.18320406670335
2026-09-25 05:18:00,TXF-001,69.1067093252607,29.496783126304933,65.02940537077693,415.50195571236503,59.815392235242086,66.94101814152759
2026-09-25 05:23:00,TXF-001,68.12960043384751,30.92800964077398,66.99823749517216,413.1857926906776,56.669981925262455,69.09605874882389
2026-09-25 05:28:00,TXF-001,67.43807921112466,30.624884170611978,61.18109326826452,416.3037088194212,55.10586840369345,64.57782571017391
2026-09-25 05:33:00,TXF-001,68.93944306141326,31.196133555080177,58.21000592712783,415.11340426300245,56.768049865357064,68.80625420226154
2026-09-25 05:38:00,TXF-001,69.53378729885065,31.354226569038204,61.55476426518133,411.59449674403857,57.40541365720877,72.82422802351347
2026-09-25 05:43:00,TXF-001,71.79515606365987,31.02855155379588,61.6953365270969,411.4745354072853,57.3848575136798,69.32443997139285
2026-09-25 05:48:00,TXF-001,69.90528340066287,31.414238847041414,61.97998495393875,414.9778252727272,59.304223188121895,67.33562036815641
2026-09-25 05:53:00,TXF-001,71.00355519565444,31.10823812154017,60.22510676134459,414.60225882798454,56.63423206344568,67.12554223825994
2026-09-25 05:58:00,TXF-001,69.30042687171118,31.30130242168724,63.703055339346264,414.8138437955657,57.9391013797892,67.48461031768325
2026-09-25 06:03:00,TXF-001,68.5529628777891,30.57301194185966,63.684998014170496,414.9496315782456,55.54683096365369,67.99270836764205
2026-09-25 06:08:00,TXF-001,68.89206909034208,30.900601352537944,59.73922223316473,415.4060077111183,58.157851435206894,67.8002535425813
2026-09-25 06:13:00,TXF-001,69.25525173510938,31.138986160086226,64.21847714539814,416.70576929772693,57.37379622715422,71.15270328887888
2026-09-25 06:18:00,TXF-001,72.75500049900587,31.525789888597732,67.01750385510516,413.0000111783484,56.039457330000005,64.6460567398855
2026-09-25 06:23:00,TXF-001,69.2904866125458,30.809780401267766,63.348104765292526,412.8904511327786,56.98554898908945,71.25123443565376
2026-09-25 06:28:00,TXF-001,71.35765147963005,31.37127775929701,62.421583985486414,413.0320170558027,57.09944599936883,68.2641728084825
2026-09-25 06:33:00,TXF-001,69.3432656289734,30.911626431963743,62.90427809001341,415.52005000090367,56.965603612381514,70.27291339729283
2026-09-25 06:38:00,TXF-001,71.61997966565829,31.013156707971323,64.5108482619706,417.2409052815636,60.661217583362166,66.6302289692677
2026-09-25 06:43:00,TXF-001,71.03934701706763,31.593945734837874,59.911041726224056,414.2235890111689,57.3165210452182,72.88643122360895
2026-09-25 06:48:00,TXF-001,70.46475418808225,29.912950388246166,63.79321655239812,410.4969402805126,57.075631353145226,72.79609576863052
2026-09-25 06:53:00,TXF-001,70.67911844144082,30.343455515289033,62.775557456722915,411.9328128473013,53.76015312985823,72.19813949429151
2026-09-25 06:58:00,TXF-001,70.01760204581944,30.24457997492343,67.34418559076565,413.5005338989672,55.94691212208547,66.12943105214795
2026-09-25 07:03:00,TXF-001,71.4139477296446,29.746273842735366,63.392240306448656,413.9960880025086,57.10387369371915,72.10627548101242
2026-09-25 07:08:00,TXF-001,70.40799471898856,30.752037151806473,67.16841120550264,414.2649004709415,56.36379154271468,71.16276533415203
2026-09-25 07:13:00,TXF-001,69.55856178640816,31.621208456991457,61.7172047969046,415.06944602136565,60.10632053000472,66.25460430894682
2026-09-25 07:18:00,TXF-001,69.57107742127671,31.013169978580496,65.19125473527923,414.4388566045196,57.34327936830354,70.32419377906668
2026-09-25 07:23:00,TXF-001,71.38702181925817,31.315326768830385,64.74758713846113,416.8888112989781,59.98028751488164,71.41342827279236
2026-09-25 07:28:00,TXF-001,73.15013963321553,31.862735518946977,62.46274232435412,413.7831688497735,57.7930767094915,72.00943504648255
2026-09-25 07:33:00,TXF-001,71.52253386934252,32.01836900153635,64.64767925856259,413.447827672944,57.76993897585172,71.1795550910123
2026-09-25 07:38:00,TXF-001,71.26349174925392,31.19282686259528,66.80997491215692,415.8619759693368,57.564015766502436,71.5816350274741
2026-09-25 07:43:00,TXF-001,71.8241629156402,32.059013458427835,63.82940403912554,412.235844274133,57.75160312739561,74.65473977770385
2026-09-25 07:48:00,TXF-001,73.12368744569672,31.31469022100189,61.18511235856423,415.701445069576,60.85952138205879,74.1529508835633
2026-09-25 07:53:00,TXF-001,71.89505816481655,30.769527592900175,64.6259622131539,415.18459573070726,53.611311570508896,64.03738353604524
2026-09-25 07:58:00,TXF-001,71.21400029371081,30.92787861713264,62.948291885728786,414.7346035181473,54.20474904076352,70.52857934512336
2026-09-25 08:03:00,TXF-001,73.10997323031455,30.408749222168105,64.16050640719106,417.85889699286867,56.85074438694418,71.02770297507317
2026-09-25 08:08:00,TXF-001,72.37224831192799,30.776743118722152,64.7740629543536,413.8800265984695,57.87552257242486,67.17623892383111
2026-09-25 08:13:00,TXF-001,73.77596158370064,31.107365719372915,61.617984270897836,418.70853670694333,59.11248085160451,71.9090978129448
2026-09-25 08:18:00,TXF-001,72.2282495255031,31.816879045099963,61.89002223349254,414.59422339138945,58.7427703455708,74.91268941010576
2026-09-25 08:23:00,TXF-001,70.6143191703036,32.37974223342762,66.17752279238995,412.7013703990536,57.22049124802836,69.19153014181852
2026-09-25 08:28:00,TXF-001,70.51720477680477,30.53052372675704,64.26000193820457,415.12585524579066,59.76733304114061,72.86610694923513
2026-09-25 08:33:00,TXF-001,74.21542314210846,31.608081418194445,60.268000856107825,413.0627586394262,59.8083266210724,69.85270072098486
2026-09-25 08:38:00,TXF-001,74.3780222959023,30.7606108749992,67.05922782217024,413.6468394739357,58.30619949377836,70.57963416674222
2026-09-25 08:43:00,TXF-001,72.1695141825546,31.682307792826876,66.12632946870747,415.7146599400279,59.7285995300579,76.07005312308199
2026-09-25 08:48:00,TXF-001,72.00042626066192,31.33138985059155,64.24589051929105,416.00004775957024,58.50749787585147,71.13732929909281
2026-09-25 08:53:00,TXF-001,74.28929800424712,30.324050646750894,63.132029954452555,413.8800981395423,57.0269874555565,73.76640988361443
2026-09-25 08:58:00,TXF-001,71.28242384263568,31.992124638455735,67.52935637840272,416.77732926108354,59.31464771605775,68.04998818265088
2026-09-25 09:03:00,TXF-001,71.61252004587226,31.084698317084634,66.64849204009994,417.08351396443805,58.278601528591416,77.50098218800602
2026-09-25 09:08:00,TXF-001,73.53349842977748,31.13991090300097,70.80704556955226,417.5853431618139,58.10283013419992,74.46897421200056
2026-09-25 09:13:00,TXF-001,72.36329393625049,30.83095190050652,66.97426841083899,415.9529441328263,60.772655342075126,72.62324830132414
2026-09-25 09:18:00,TXF-001,72.9059876511493,31.09278568252303,67.00134770511816,417.45417168175425,53.730689582853785,74.635518994665
2026-09-25 09:23:00,TXF-001,72.79131622051536,31.754642214207742,65.98413577158203,411.6145628296467,55.61134841003077,69.78925895901122
2026-09-25 09:28:00,TXF-001,73.46785096483487,31.396913646484183,68.04359357540577,414.4277682124688,56.04737365093617,76.38728919747788
2026-09-25 09:33:00,TXF-001,74.827053547384,31.72020975367074,67.75226245270551,413.43939053861783,57.55115175487824,72.73815521607062
2026-09-25 09:38:00,TXF-001,73.322091009621,31.752717965913792,69.09759227654462,415.2146065500293,57.76764671701529,73.15509817890612
2026-09-25 09:43:00,TXF-001,74.06142948080252,32.34051414812862,65.64354663134469,413.9713914054459,55.533675758694706,72.55328774082896
2026-09-25 09:48:00,TXF-001,70.90381021516444,31.35499776554832,65.90742773193634,414.7009158844905,56.49449796861875,72.4479530830942
2026-09-25 09:53:00,TXF-001,73.38086846161691,30.687107067214736,65.91208654520531,418.3879147843673,56.739187907527864,75.75341293074466
2026-09-25 09:58:00,TXF-001,72.50276802711298,32.2261075085206,68.54394653859228,414.6945043664433,62.732986796698945,74.77365833864968
2026-09-25 10:03:00,TXF-001,72.12738248648746,31.399433456574283,70.05114218603279,415.74482617094236,61.57367943899926,75.8804163786122
